ID,response_value,name,composer,id,condition,reverse
A1506T1PAYRT16:31QNSG6A5S5R2Z9JEPWJ3UOJUJ678Y,0,affect-reverse,bach,2,forward,True
A1506T1PAYRT16:31QNSG6A5S5R2Z9JEPWJ3UOJUJ678Y,2,dynamism-reverse,bach,3,forward,True
A1506T1PAYRT16:31QNSG6A5S5R2Z9JEPWJ3UOJUJ678Y,4,affect,bach,4,forward,False
A1506T1PAYRT16:31QNSG6A5S5R2Z9JEPWJ3UOJUJ678Y,4,expressiveness,bach,5,forward,False
A1506T1PAYRT16:31QNSG6A5S5R2Z9JEPWJ3UOJUJ678Y,0,strangeness,bach,6,forward,False
A1506T1PAYRT16:31QNSG6A5S5R2Z9JEPWJ3UOJUJ678Y,3,dynamism,bach,7,forward,False
A1506T1PAYRT16:31QNSG6A5S5R2Z9JEPWJ3UOJUJ678Y,0,expressiveness-reverse,bach,8,forward,True
A1506T1PAYRT16:31QNSG6A5S5R2Z9JEPWJ3UOJUJ678Y,1,coherence-reverse,bach,9,forward,True
A1H9I9J7GPTD5Q:3TYCR1GOTDV51GZ8R9X6ZJ3OOCFLZN,3,enjoyment,bach,10,reversed,False
A1H9I9J7GPTD5Q:3TYCR1GOTDV51GZ8R9X6ZJ3OOCFLZN,3,desire-to-own,bach,11,reversed,False
A1H9I9J7GPTD5Q:3TYCR1GOTDV51GZ8R9X6ZJ3OOCFLZN,0,strangeness,bach,0,reversed,False
A1H9I9J7GPTD5Q:3TYCR1GOTDV51GZ8R9X6ZJ3OOCFLZN,3,affect,bach,1,reversed,False
A1H9I9J7GPTD5Q:3TYCR1GOTDV51GZ8R9X6ZJ3OOCFLZN,0,strangeness-reverse,bach,2,reversed,True
A1H9I9J7GPTD5Q:3TYCR1GOTDV51GZ8R9X6ZJ3OOCFLZN,0,coherence-reverse,bach,3,reversed,True
A1H9I9J7GPTD5Q:3TYCR1GOTDV51GZ8R9X6ZJ3OOCFLZN,3,coherence,bach,4,reversed,False
A1H9I9J7GPTD5Q:3TYCR1GOTDV51GZ8R9X6ZJ3OOCFLZN,3,expressiveness,bach,5,reversed,False
A1H9I9J7GPTD5Q:3TYCR1GOTDV51GZ8R9X6ZJ3OOCFLZN,4,dynamism,bach,6,reversed,False
A1H9I9J7GPTD5Q:3TYCR1GOTDV51GZ8R9X6ZJ3OOCFLZN,0,affect-reverse,bach,7,reversed,True
A1H9I9J7GPTD5Q:3TYCR1GOTDV51GZ8R9X6ZJ3OOCFLZN,0,expressiveness-reverse,bach,8,reversed,True
A1H9I9J7GPTD5Q:3TYCR1GOTDV51GZ8R9X6ZJ3OOCFLZN,1,dynamism-reverse,bach,9,reversed,True
AU34T9OMHN4Z4:3QRYMNZ7FZTZ34TUXUO3QN6W8BTNTB,1,enjoyment,chopin,10,forward,False
AU34T9OMHN4Z4:3QRYMNZ7FZTZ34TUXUO3QN6W8BTNTB,0,desire-to-own,chopin,11,forward,False
AU34T9OMHN4Z4:3QRYMNZ7FZTZ34TUXUO3QN6W8BTNTB,3,expressiveness,chopin,0,forward,False
AU34T9OMHN4Z4:3QRYMNZ7FZTZ34TUXUO3QN6W8BTNTB,0,coherence,chopin,1,forward,False
AU34T9OMHN4Z4:3QRYMNZ7FZTZ34TUXUO3QN6W8BTNTB,3,strangeness,chopin,2,forward,False
AU34T9OMHN4Z4:3QRYMNZ7FZTZ34TUXUO3QN6W8BTNTB,4,expressiveness-reverse,chopin,3,forward,True
AU34T9OMHN4Z4:3QRYMNZ7FZTZ34TUXUO3QN6W8BTNTB,4,coherence-reverse,chopin,4,forward,True
AU34T9OMHN4Z4:3QRYMNZ7FZTZ34TUXUO3QN6W8BTNTB,0,strangeness-reverse,chopin,5,forward,True
AU34T9OMHN4Z4:3QRYMNZ7FZTZ34TUXUO3QN6W8BTNTB,0,affect-reverse,chopin,6,forward,True
AU34T9OMHN4Z4:3QRYMNZ7FZTZ34TUXUO3QN6W8BTNTB,2,affect,chopin,7,forward,False
AU34T9OMHN4Z4:3QRYMNZ7FZTZ34TUXUO3QN6W8BTNTB,2,dynamism,chopin,8,forward,False
AU34T9OMHN4Z4:3QRYMNZ7FZTZ34TUXUO3QN6W8BTNTB,0,dynamism-reverse,chopin,9,forward,True
A2YAYHZYI7M3HD:3Z4AIRP3C7P36EVPXHR2IJEZI6G1X4,4,enjoyment,chopin,10,forward,False
A2YAYHZYI7M3HD:3Z4AIRP3C7P36EVPXHR2IJEZI6G1X4,3,desire-to-own,chopin,11,forward,False
A2YAYHZYI7M3HD:3Z4AIRP3C7P36EVPXHR2IJEZI6G1X4,3,strangeness,chopin,0,forward,False
A2YAYHZYI7M3HD:3Z4AIRP3C7P36EVPXHR2IJEZI6G1X4,1,dynamism-reverse,chopin,1,forward,True
A2YAYHZYI7M3HD:3Z4AIRP3C7P36EVPXHR2IJEZI6G1X4,2,affect,chopin,2,forward,False
A2YAYHZYI7M3HD:3Z4AIRP3C7P36EVPXHR2IJEZI6G1X4,2,coherence-reverse,chopin,3,forward,True
A2YAYHZYI7M3HD:3Z4AIRP3C7P36EVPXHR2IJEZI6G1X4,4,expressiveness,chopin,4,forward,False
A2YAYHZYI7M3HD:3Z4AIRP3C7P36EVPXHR2IJEZI6G1X4,2,strangeness-reverse,chopin,5,forward,True
A2YAYHZYI7M3HD:3Z4AIRP3C7P36EVPXHR2IJEZI6G1X4,4,dynamism,chopin,6,forward,False
A2YAYHZYI7M3HD:3Z4AIRP3C7P36EVPXHR2IJEZI6G1X4,2,coherence,chopin,7,forward,False
A2YAYHZYI7M3HD:3Z4AIRP3C7P36EVPXHR2IJEZI6G1X4,1,affect-reverse,chopin,8,forward,True
A2YAYHZYI7M3HD:3Z4AIRP3C7P36EVPXHR2IJEZI6G1X4,0,expressiveness-reverse,chopin,9,forward,True
A3GK90X2QOFR53:30BXRYBRP59ZLPBDP1Y18NGZQT5WH4,2,enjoyment,chopin,10,reversed,False
A3GK90X2QOFR53:30BXRYBRP59ZLPBDP1Y18NGZQT5WH4,0,desire-to-own,chopin,11,reversed,False
A3GK90X2QOFR53:30BXRYBRP59ZLPBDP1Y18NGZQT5WH4,2,expressiveness,chopin,0,reversed,False
A3GK90X2QOFR53:30BXRYBRP59ZLPBDP1Y18NGZQT5WH4,1,strangeness,chopin,1,reversed,False
A3GK90X2QOFR53:30BXRYBRP59ZLPBDP1Y18NGZQT5WH4,1,affect,chopin,2,reversed,False
A3GK90X2QOFR53:30BXRYBRP59ZLPBDP1Y18NGZQT5WH4,2,coherence-reverse,chopin,3,reversed,True
A3GK90X2QOFR53:30BXRYBRP59ZLPBDP1Y18NGZQT5WH4,1,dynamism-reverse,chopin,4,reversed,True
A3GK90X2QOFR53:30BXRYBRP59ZLPBDP1Y18NGZQT5WH4,2,strangeness-reverse,chopin,5,reversed,True
A3GK90X2QOFR53:30BXRYBRP59ZLPBDP1Y18NGZQT5WH4,2,affect-reverse,chopin,6,reversed,True
A3GK90X2QOFR53:30BXRYBRP59ZLPBDP1Y18NGZQT5WH4,2,coherence,chopin,7,reversed,False
A3GK90X2QOFR53:30BXRYBRP59ZLPBDP1Y18NGZQT5WH4,2,expressiveness-reverse,chopin,8,reversed,True
A3GK90X2QOFR53:30BXRYBRP59ZLPBDP1Y18NGZQT5WH4,1,dynamism,chopin,9,reversed,False
A11W7R2O4RQSSS:3GDTJDAPVVNAN2G6IVY8MCL9P8YM8L,4,enjoyment,bach,10,scrambled,False
A11W7R2O4RQSSS:3GDTJDAPVVNAN2G6IVY8MCL9P8YM8L,2,desire-to-own,bach,11,scrambled,False
A11W7R2O4RQSSS:3GDTJDAPVVNAN2G6IVY8MCL9P8YM8L,0,coherence-reverse,bach,0,scrambled,True
A11W7R2O4RQSSS:3GDTJDAPVVNAN2G6IVY8MCL9P8YM8L,3,strangeness-reverse,bach,1,scrambled,True
A11W7R2O4RQSSS:3GDTJDAPVVNAN2G6IVY8MCL9P8YM8L,4,dynamism-reverse,bach,2,scrambled,True
A11W7R2O4RQSSS:3GDTJDAPVVNAN2G6IVY8MCL9P8YM8L,2,strangeness,bach,3,scrambled,False
A11W7R2O4RQSSS:3GDTJDAPVVNAN2G6IVY8MCL9P8YM8L,4,affect-reverse,bach,4,scrambled,True
A11W7R2O4RQSSS:3GDTJDAPVVNAN2G6IVY8MCL9P8YM8L,4,expressiveness,bach,5,scrambled,False
A11W7R2O4RQSSS:3GDTJDAPVVNAN2G6IVY8MCL9P8YM8L,3,dynamism,bach,6,scrambled,False
A11W7R2O4RQSSS:3GDTJDAPVVNAN2G6IVY8MCL9P8YM8L,1,affect,bach,7,scrambled,False
A11W7R2O4RQSSS:3GDTJDAPVVNAN2G6IVY8MCL9P8YM8L,3,expressiveness-reverse,bach,8,scrambled,True
A11W7R2O4RQSSS:3GDTJDAPVVNAN2G6IVY8MCL9P8YM8L,4,coherence,bach,9,scrambled,False
AKRFNRKI1IMJ1:3W8CV64QJ3BO9TY5WQO9U38OSSHH9W,3,enjoyment,chopin,10,reversed,False
AKRFNRKI1IMJ1:3W8CV64QJ3BO9TY5WQO9U38OSSHH9W,2,desire-to-own,chopin,11,reversed,False
AKRFNRKI1IMJ1:3W8CV64QJ3BO9TY5WQO9U38OSSHH9W,2,dynamism,chopin,0,reversed,False
AKRFNRKI1IMJ1:3W8CV64QJ3BO9TY5WQO9U38OSSHH9W,2,affect-reverse,chopin,1,reversed,True
AKRFNRKI1IMJ1:3W8CV64QJ3BO9TY5WQO9U38OSSHH9W,3,dynamism-reverse,chopin,2,reversed,True
AKRFNRKI1IMJ1:3W8CV64QJ3BO9TY5WQO9U38OSSHH9W,1,coherence-reverse,chopin,3,reversed,True
AKRFNRKI1IMJ1:3W8CV64QJ3BO9TY5WQO9U38OSSHH9W,2,expressiveness-reverse,chopin,4,reversed,True
AKRFNRKI1IMJ1:3W8CV64QJ3BO9TY5WQO9U38OSSHH9W,3,strangeness-reverse,chopin,5,reversed,True
AKRFNRKI1IMJ1:3W8CV64QJ3BO9TY5WQO9U38OSSHH9W,2,affect,chopin,6,reversed,False
AKRFNRKI1IMJ1:3W8CV64QJ3BO9TY5WQO9U38OSSHH9W,2,coherence,chopin,7,reversed,False
AKRFNRKI1IMJ1:3W8CV64QJ3BO9TY5WQO9U38OSSHH9W,2,expressiveness,chopin,8,reversed,False
AKRFNRKI1IMJ1:3W8CV64QJ3BO9TY5WQO9U38OSSHH9W,1,strangeness,chopin,9,reversed,False
A37QFZ8I1TGH2C:3NPFYT4IZDG0ATLSF0C5P6I5KVYXGZ,1,enjoyment,bach,10,forward,False
A37QFZ8I1TGH2C:3NPFYT4IZDG0ATLSF0C5P6I5KVYXGZ,0,desire-to-own,bach,11,forward,False
A37QFZ8I1TGH2C:3NPFYT4IZDG0ATLSF0C5P6I5KVYXGZ,3,dynamism,bach,0,forward,False
A37QFZ8I1TGH2C:3NPFYT4IZDG0ATLSF0C5P6I5KVYXGZ,0,dynamism-reverse,bach,1,forward,True
A37QFZ8I1TGH2C:3NPFYT4IZDG0ATLSF0C5P6I5KVYXGZ,0,expressiveness-reverse,bach,2,forward,True
A37QFZ8I1TGH2C:3NPFYT4IZDG0ATLSF0C5P6I5KVYXGZ,3,coherence,bach,3,forward,False
A37QFZ8I1TGH2C:3NPFYT4IZDG0ATLSF0C5P6I5KVYXGZ,0,affect-reverse,bach,4,forward,True
A37QFZ8I1TGH2C:3NPFYT4IZDG0ATLSF0C5P6I5KVYXGZ,,strangeness-reverse,bach,5,forward,True
A37QFZ8I1TGH2C:3NPFYT4IZDG0ATLSF0C5P6I5KVYXGZ,1,expressiveness,bach,6,forward,False
A37QFZ8I1TGH2C:3NPFYT4IZDG0ATLSF0C5P6I5KVYXGZ,3,affect,bach,7,forward,False
A37QFZ8I1TGH2C:3NPFYT4IZDG0ATLSF0C5P6I5KVYXGZ,2,coherence-reverse,bach,8,forward,True
A37QFZ8I1TGH2C:3NPFYT4IZDG0ATLSF0C5P6I5KVYXGZ,3,strangeness,bach,9,forward,False
A2BHPYKUHMASE0:39ZSFO5CA98IKRHYI1ML2CBHI5VJUU,3,enjoyment,bach,10,scrambled,False
A2BHPYKUHMASE0:39ZSFO5CA98IKRHYI1ML2CBHI5VJUU,2,desire-to-own,bach,11,scrambled,False
A2BHPYKUHMASE0:39ZSFO5CA98IKRHYI1ML2CBHI5VJUU,0,expressiveness-reverse,bach,0,scrambled,True
A2BHPYKUHMASE0:39ZSFO5CA98IKRHYI1ML2CBHI5VJUU,4,coherence,bach,1,scrambled,False
A2BHPYKUHMASE0:39ZSFO5CA98IKRHYI1ML2CBHI5VJUU,4,affect,bach,2,scrambled,False
A2BHPYKUHMASE0:39ZSFO5CA98IKRHYI1ML2CBHI5VJUU,0,coherence-reverse,bach,3,scrambled,True
A2BHPYKUHMASE0:39ZSFO5CA98IKRHYI1ML2CBHI5VJUU,0,strangeness,bach,4,scrambled,False
A2BHPYKUHMASE0:39ZSFO5CA98IKRHYI1ML2CBHI5VJUU,2,dynamism,bach,5,scrambled,False
A2BHPYKUHMASE0:39ZSFO5CA98IKRHYI1ML2CBHI5VJUU,4,expressiveness,bach,6,scrambled,False
A2BHPYKUHMASE0:39ZSFO5CA98IKRHYI1ML2CBHI5VJUU,1,affect-reverse,bach,7,scrambled,True
A2BHPYKUHMASE0:39ZSFO5CA98IKRHYI1ML2CBHI5VJUU,3,dynamism-reverse,bach,8,scrambled,True
A2BHPYKUHMASE0:39ZSFO5CA98IKRHYI1ML2CBHI5VJUU,2,strangeness-reverse,bach,9,scrambled,True
A8KX1HFH8NE2Q:30MVJZJNHNPK0ZTVKQRU6GO35KP9JX,3,enjoyment,bach,10,reversed,False
A8KX1HFH8NE2Q:30MVJZJNHNPK0ZTVKQRU6GO35KP9JX,3,desire-to-own,bach,11,reversed,False
A8KX1HFH8NE2Q:30MVJZJNHNPK0ZTVKQRU6GO35KP9JX,4,dynamism-reverse,bach,0,reversed,True
A8KX1HFH8NE2Q:30MVJZJNHNPK0ZTVKQRU6GO35KP9JX,1,dynamism,bach,1,reversed,False
A8KX1HFH8NE2Q:30MVJZJNHNPK0ZTVKQRU6GO35KP9JX,0,coherence-reverse,bach,2,reversed,True
A8KX1HFH8NE2Q:30MVJZJNHNPK0ZTVKQRU6GO35KP9JX,1,expressiveness-reverse,bach,3,reversed,True
A8KX1HFH8NE2Q:30MVJZJNHNPK0ZTVKQRU6GO35KP9JX,4,coherence,bach,4,reversed,False
A8KX1HFH8NE2Q:30MVJZJNHNPK0ZTVKQRU6GO35KP9JX,3,affect,bach,5,reversed,False
A8KX1HFH8NE2Q:30MVJZJNHNPK0ZTVKQRU6GO35KP9JX,2,expressiveness,bach,6,reversed,False
A8KX1HFH8NE2Q:30MVJZJNHNPK0ZTVKQRU6GO35KP9JX,0,strangeness,bach,7,reversed,False
A8KX1HFH8NE2Q:30MVJZJNHNPK0ZTVKQRU6GO35KP9JX,1,affect-reverse,bach,8,reversed,True
A8KX1HFH8NE2Q:30MVJZJNHNPK0ZTVKQRU6GO35KP9JX,3,strangeness-reverse,bach,9,reversed,True
A2BXQ8SZLFQF4D:3300DTYQT3TIHIOPNRRPVV10ACZQEH,2,enjoyment,chopin,10,forward,False
A2BXQ8SZLFQF4D:3300DTYQT3TIHIOPNRRPVV10ACZQEH,0,desire-to-own,chopin,11,forward,False
A2BXQ8SZLFQF4D:3300DTYQT3TIHIOPNRRPVV10ACZQEH,3,affect,chopin,0,forward,False
A2BXQ8SZLFQF4D:3300DTYQT3TIHIOPNRRPVV10ACZQEH,0,coherence-reverse,chopin,1,forward,True
A2BXQ8SZLFQF4D:3300DTYQT3TIHIOPNRRPVV10ACZQEH,3,strangeness-reverse,chopin,2,forward,True
A2BXQ8SZLFQF4D:3300DTYQT3TIHIOPNRRPVV10ACZQEH,4,coherence,chopin,3,forward,False
A2BXQ8SZLFQF4D:3300DTYQT3TIHIOPNRRPVV10ACZQEH,0,strangeness,chopin,4,forward,False
A2BXQ8SZLFQF4D:3300DTYQT3TIHIOPNRRPVV10ACZQEH,2,expressiveness-reverse,chopin,5,forward,True
A2BXQ8SZLFQF4D:3300DTYQT3TIHIOPNRRPVV10ACZQEH,1,affect-reverse,chopin,6,forward,True
A2BXQ8SZLFQF4D:3300DTYQT3TIHIOPNRRPVV10ACZQEH,1,expressiveness,chopin,7,forward,False
A2BXQ8SZLFQF4D:3300DTYQT3TIHIOPNRRPVV10ACZQEH,1,dynamism-reverse,chopin,8,forward,True
A2BXQ8SZLFQF4D:3300DTYQT3TIHIOPNRRPVV10ACZQEH,3,dynamism,chopin,9,forward,False
A3ISDIYTS02E8C:3WQ3B2KGE9SWTBSOSLZKTMN7Z3SB15,3,enjoyment,chopin,10,forward,False
A3ISDIYTS02E8C:3WQ3B2KGE9SWTBSOSLZKTMN7Z3SB15,1,desire-to-own,chopin,11,forward,False
A3ISDIYTS02E8C:3WQ3B2KGE9SWTBSOSLZKTMN7Z3SB15,1,strangeness,chopin,0,forward,False
A3ISDIYTS02E8C:3WQ3B2KGE9SWTBSOSLZKTMN7Z3SB15,0,coherence-reverse,chopin,1,forward,True
A3ISDIYTS02E8C:3WQ3B2KGE9SWTBSOSLZKTMN7Z3SB15,3,strangeness-reverse,chopin,2,forward,True
A3ISDIYTS02E8C:3WQ3B2KGE9SWTBSOSLZKTMN7Z3SB15,3,expressiveness,chopin,3,forward,False
A3ISDIYTS02E8C:3WQ3B2KGE9SWTBSOSLZKTMN7Z3SB15,3,affect,chopin,4,forward,False
A3ISDIYTS02E8C:3WQ3B2KGE9SWTBSOSLZKTMN7Z3SB15,0,affect-reverse,chopin,5,forward,True
A3ISDIYTS02E8C:3WQ3B2KGE9SWTBSOSLZKTMN7Z3SB15,3,coherence,chopin,6,forward,False
A3ISDIYTS02E8C:3WQ3B2KGE9SWTBSOSLZKTMN7Z3SB15,0,expressiveness-reverse,chopin,7,forward,True
A3ISDIYTS02E8C:3WQ3B2KGE9SWTBSOSLZKTMN7Z3SB15,2,dynamism-reverse,chopin,8,forward,True
A3ISDIYTS02E8C:3WQ3B2KGE9SWTBSOSLZKTMN7Z3SB15,3,dynamism,chopin,9,forward,False
A289D98Z4GAZ28:3VA45EW49OZGC5HXWQ46Z6N6627O1I,3,enjoyment,bach,10,reversed,False
A289D98Z4GAZ28:3VA45EW49OZGC5HXWQ46Z6N6627O1I,3,desire-to-own,bach,11,reversed,False
A289D98Z4GAZ28:3VA45EW49OZGC5HXWQ46Z6N6627O1I,1,affect-reverse,bach,0,reversed,True
A289D98Z4GAZ28:3VA45EW49OZGC5HXWQ46Z6N6627O1I,0,coherence-reverse,bach,1,reversed,True
A289D98Z4GAZ28:3VA45EW49OZGC5HXWQ46Z6N6627O1I,3,strangeness-reverse,bach,2,reversed,True
A289D98Z4GAZ28:3VA45EW49OZGC5HXWQ46Z6N6627O1I,2,expressiveness-reverse,bach,3,reversed,True
A289D98Z4GAZ28:3VA45EW49OZGC5HXWQ46Z6N6627O1I,3,dynamism,bach,4,reversed,False
A289D98Z4GAZ28:3VA45EW49OZGC5HXWQ46Z6N6627O1I,4,affect,bach,5,reversed,False
A289D98Z4GAZ28:3VA45EW49OZGC5HXWQ46Z6N6627O1I,3,expressiveness,bach,6,reversed,False
A289D98Z4GAZ28:3VA45EW49OZGC5HXWQ46Z6N6627O1I,2,dynamism-reverse,bach,7,reversed,True
A289D98Z4GAZ28:3VA45EW49OZGC5HXWQ46Z6N6627O1I,3,coherence,bach,8,reversed,False
A289D98Z4GAZ28:3VA45EW49OZGC5HXWQ46Z6N6627O1I,0,strangeness,bach,9,reversed,False
A12FCLCVIM2CL3:3RANCT1ZVGTC28JMU9944OS4A0YUBW,1,enjoyment,bach,10,forward,False
A12FCLCVIM2CL3:3RANCT1ZVGTC28JMU9944OS4A0YUBW,0,desire-to-own,bach,11,forward,False
A12FCLCVIM2CL3:3RANCT1ZVGTC28JMU9944OS4A0YUBW,2,dynamism,bach,0,forward,False
A12FCLCVIM2CL3:3RANCT1ZVGTC28JMU9944OS4A0YUBW,1,expressiveness-reverse,bach,1,forward,True
A12FCLCVIM2CL3:3RANCT1ZVGTC28JMU9944OS4A0YUBW,3,expressiveness,bach,2,forward,False
A12FCLCVIM2CL3:3RANCT1ZVGTC28JMU9944OS4A0YUBW,2,affect-reverse,bach,3,forward,True
A12FCLCVIM2CL3:3RANCT1ZVGTC28JMU9944OS4A0YUBW,2,strangeness-reverse,bach,4,forward,True
A12FCLCVIM2CL3:3RANCT1ZVGTC28JMU9944OS4A0YUBW,0,coherence-reverse,bach,5,forward,True
A12FCLCVIM2CL3:3RANCT1ZVGTC28JMU9944OS4A0YUBW,3,coherence,bach,6,forward,False
A12FCLCVIM2CL3:3RANCT1ZVGTC28JMU9944OS4A0YUBW,2,dynamism-reverse,bach,7,forward,True
A12FCLCVIM2CL3:3RANCT1ZVGTC28JMU9944OS4A0YUBW,0,strangeness,bach,8,forward,False
A12FCLCVIM2CL3:3RANCT1ZVGTC28JMU9944OS4A0YUBW,1,affect,bach,9,forward,False
AO33H4GL9KZX9:30LSNF239V7D54OQHZRFKS1PMZYI2A,0,enjoyment,chopin,10,forward,False
AO33H4GL9KZX9:30LSNF239V7D54OQHZRFKS1PMZYI2A,0,desire-to-own,chopin,11,forward,False
AO33H4GL9KZX9:30LSNF239V7D54OQHZRFKS1PMZYI2A,2,expressiveness-reverse,chopin,0,forward,True
AO33H4GL9KZX9:30LSNF239V7D54OQHZRFKS1PMZYI2A,4,strangeness,chopin,1,forward,False
AO33H4GL9KZX9:30LSNF239V7D54OQHZRFKS1PMZYI2A,4,coherence,chopin,2,forward,False
AO33H4GL9KZX9:30LSNF239V7D54OQHZRFKS1PMZYI2A,0,affect-reverse,chopin,3,forward,True
AO33H4GL9KZX9:30LSNF239V7D54OQHZRFKS1PMZYI2A,0,dynamism,chopin,4,forward,False
AO33H4GL9KZX9:30LSNF239V7D54OQHZRFKS1PMZYI2A,0,affect,chopin,5,forward,False
AO33H4GL9KZX9:30LSNF239V7D54OQHZRFKS1PMZYI2A,0,expressiveness,chopin,6,forward,False
AO33H4GL9KZX9:30LSNF239V7D54OQHZRFKS1PMZYI2A,0,strangeness-reverse,chopin,7,forward,True
AO33H4GL9KZX9:30LSNF239V7D54OQHZRFKS1PMZYI2A,2,coherence-reverse,chopin,8,forward,True
AO33H4GL9KZX9:30LSNF239V7D54OQHZRFKS1PMZYI2A,0,dynamism-reverse,chopin,9,forward,True
A2FL477TMKC91L:38F71OA9GU8J2HQTQ94EW42VCCNFM7,1,enjoyment,chopin,10,scrambled,False
A2FL477TMKC91L:38F71OA9GU8J2HQTQ94EW42VCCNFM7,0,desire-to-own,chopin,11,scrambled,False
A2FL477TMKC91L:38F71OA9GU8J2HQTQ94EW42VCCNFM7,3,strangeness,chopin,0,scrambled,False
A2FL477TMKC91L:38F71OA9GU8J2HQTQ94EW42VCCNFM7,0,dynamism-reverse,chopin,1,scrambled,True
A2FL477TMKC91L:38F71OA9GU8J2HQTQ94EW42VCCNFM7,2,dynamism,chopin,2,scrambled,False
A2FL477TMKC91L:38F71OA9GU8J2HQTQ94EW42VCCNFM7,2,expressiveness-reverse,chopin,3,scrambled,True
A2FL477TMKC91L:38F71OA9GU8J2HQTQ94EW42VCCNFM7,0,affect-reverse,chopin,4,scrambled,True
A2FL477TMKC91L:38F71OA9GU8J2HQTQ94EW42VCCNFM7,0,affect,chopin,5,scrambled,False
A2FL477TMKC91L:38F71OA9GU8J2HQTQ94EW42VCCNFM7,0,strangeness-reverse,chopin,6,scrambled,True
A2FL477TMKC91L:38F71OA9GU8J2HQTQ94EW42VCCNFM7,1,coherence,chopin,7,scrambled,False
A2FL477TMKC91L:38F71OA9GU8J2HQTQ94EW42VCCNFM7,0,expressiveness,chopin,8,scrambled,False
A2FL477TMKC91L:38F71OA9GU8J2HQTQ94EW42VCCNFM7,3,coherence-reverse,chopin,9,scrambled,True
A1GKD3NG1NNHRP:3X73LLYYQ2Q9YV2ZX07EC438XHANHD,2,enjoyment,chopin,10,scrambled,False
A1GKD3NG1NNHRP:3X73LLYYQ2Q9YV2ZX07EC438XHANHD,1,desire-to-own,chopin,11,scrambled,False
A1GKD3NG1NNHRP:3X73LLYYQ2Q9YV2ZX07EC438XHANHD,1,strangeness,chopin,0,scrambled,False
A1GKD3NG1NNHRP:3X73LLYYQ2Q9YV2ZX07EC438XHANHD,2,dynamism,chopin,1,scrambled,False
A1GKD3NG1NNHRP:3X73LLYYQ2Q9YV2ZX07EC438XHANHD,1,coherence-reverse,chopin,2,scrambled,True
A1GKD3NG1NNHRP:3X73LLYYQ2Q9YV2ZX07EC438XHANHD,2,dynamism-reverse,chopin,3,scrambled,True
A1GKD3NG1NNHRP:3X73LLYYQ2Q9YV2ZX07EC438XHANHD,2,expressiveness-reverse,chopin,4,scrambled,True
A1GKD3NG1NNHRP:3X73LLYYQ2Q9YV2ZX07EC438XHANHD,2,affect,chopin,5,scrambled,False
A1GKD3NG1NNHRP:3X73LLYYQ2Q9YV2ZX07EC438XHANHD,2,expressiveness,chopin,6,scrambled,False
A1GKD3NG1NNHRP:3X73LLYYQ2Q9YV2ZX07EC438XHANHD,3,coherence,chopin,7,scrambled,False
A1GKD3NG1NNHRP:3X73LLYYQ2Q9YV2ZX07EC438XHANHD,3,strangeness-reverse,chopin,8,scrambled,True
A1GKD3NG1NNHRP:3X73LLYYQ2Q9YV2ZX07EC438XHANHD,2,affect-reverse,chopin,9,scrambled,True
AEXF5EUX32U0M:3STRJBFXOX3YVY8R0HWNYVPSEG0KTF,1,enjoyment,bach,10,reversed,False
AEXF5EUX32U0M:3STRJBFXOX3YVY8R0HWNYVPSEG0KTF,0,desire-to-own,bach,11,reversed,False
AEXF5EUX32U0M:3STRJBFXOX3YVY8R0HWNYVPSEG0KTF,3,coherence-reverse,bach,0,reversed,True
AEXF5EUX32U0M:3STRJBFXOX3YVY8R0HWNYVPSEG0KTF,1,affect,bach,1,reversed,False
AEXF5EUX32U0M:3STRJBFXOX3YVY8R0HWNYVPSEG0KTF,2,affect-reverse,bach,2,reversed,True
AEXF5EUX32U0M:3STRJBFXOX3YVY8R0HWNYVPSEG0KTF,1,expressiveness-reverse,bach,3,reversed,True
AEXF5EUX32U0M:3STRJBFXOX3YVY8R0HWNYVPSEG0KTF,2,dynamism-reverse,bach,4,reversed,True
AEXF5EUX32U0M:3STRJBFXOX3YVY8R0HWNYVPSEG0KTF,0,coherence,bach,5,reversed,False
AEXF5EUX32U0M:3STRJBFXOX3YVY8R0HWNYVPSEG0KTF,2,dynamism,bach,6,reversed,False
AEXF5EUX32U0M:3STRJBFXOX3YVY8R0HWNYVPSEG0KTF,3,strangeness,bach,7,reversed,False
AEXF5EUX32U0M:3STRJBFXOX3YVY8R0HWNYVPSEG0KTF,1,expressiveness,bach,8,reversed,False
AEXF5EUX32U0M:3STRJBFXOX3YVY8R0HWNYVPSEG0KTF,1,strangeness-reverse,bach,9,reversed,True
A98E8M4QLI9RS:3FQ5JJ512M000L373LABPWJ0PYENKH,3,enjoyment,bach,10,scrambled,False
A98E8M4QLI9RS:3FQ5JJ512M000L373LABPWJ0PYENKH,3,desire-to-own,bach,11,scrambled,False
A98E8M4QLI9RS:3FQ5JJ512M000L373LABPWJ0PYENKH,1,strangeness,bach,0,scrambled,False
A98E8M4QLI9RS:3FQ5JJ512M000L373LABPWJ0PYENKH,3,dynamism-reverse,bach,1,scrambled,True
A98E8M4QLI9RS:3FQ5JJ512M000L373LABPWJ0PYENKH,3,expressiveness-reverse,bach,2,scrambled,True
A98E8M4QLI9RS:3FQ5JJ512M000L373LABPWJ0PYENKH,3,strangeness-reverse,bach,3,scrambled,True
